pic_id,response,n,i,j,data_id,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name,target
129,20,0,13,9,13,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/9542d1e1a9829b2987709e2f26518bcf.svg,turk16,159,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,1,7,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,2,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,3,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,4,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,5,0.5,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,6,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,7,1,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,8,0.5,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,9,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,10,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,11,1,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,12,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,13,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,14,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,15,2,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,TRUE
130,16,16,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,TRUE
130,17,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,18,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,19,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
130,20,0,13,10,13,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16, 1",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,1510,set-13-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,1,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,2,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,3,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,4,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,5,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,6,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,7,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,8,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,9,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,10,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,11,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,12,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,13,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,14,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,15,1,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
131,16,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,17,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,18,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
131,19,26,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
131,20,0,14,1,14,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,1,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,2,0.5,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,3,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,4,1,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,5,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,6,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,7,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,8,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,9,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,10,2.5,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,11,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,12,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,13,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,14,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,15,1,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
132,16,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,17,1.5,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,18,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
132,19,19.5,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
132,20,0,14,2,14,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,1,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,2,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,3,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,4,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,5,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,6,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,7,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,8,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,9,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,10,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,11,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,12,1,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,13,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,14,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,15,3,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
133,16,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,17,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,18,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
133,19,22,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
133,20,0,14,3,14,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,1,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,2,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,3,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,4,3,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,5,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,6,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,7,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,8,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,9,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,10,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,11,1,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,12,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,13,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,14,0,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,FALSE
134,15,3,14,4,14,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19, 4",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30,TRUE
